Wall time,Step,Value
1598338561.331689,89,-15.65421199798584
1598338577.691183,90,-9.712234497070312
1598338595.336549,91,0.9933328628540039
1598338611.611969,92,-5.860397815704346
1598338627.906696,93,-6.322850704193115
1598338644.134367,94,-7.507007122039795
1598338660.437887,95,-9.528335571289062
1598338676.700426,96,0.6497118473052979
1598338693.006063,97,-0.2870527505874634
1598338709.321184,98,-5.140813827514648
1598338725.605569,99,-8.371219635009766
1598338741.955997,100,-7.280839920043945
1598338759.874896,101,-4.472934246063232
1598338776.194791,102,-3.4190547466278076
1598338792.423083,103,1.9137158393859863
1598338808.715293,104,-6.631194591522217
1598338824.988983,105,-2.528660774230957
1598338841.301606,106,-6.033349514007568
1598338857.651323,107,-11.278791427612305
1598338873.918777,108,-0.2892487347126007
1598338890.226314,109,3.0901427268981934
1598338906.545018,110,-7.005617618560791
1598338924.181493,111,-3.0742387771606445
1598338940.502846,112,-1.143792748451233
1598338956.786575,113,2.3891518115997314
1598338973.054137,114,-6.778637409210205
1598338989.371679,115,-3.5163145065307617
1598339005.631165,116,-1.3290385007858276
1598339021.936266,117,-8.196742057800293
1598339038.18772,118,-9.452733993530273
1598339054.50049,119,0.598484218120575
1598339070.80277,120,-4.5267744064331055
1598339088.408443,121,-11.055336952209473
1598339104.676474,122,0.47878599166870117
1598339120.943918,123,3.816974639892578
1598339137.265369,124,-4.667675971984863
1598339153.587203,125,-2.315500497817993
1598339169.892158,126,-4.672692775726318
1598339186.185109,127,-2.9048008918762207
1598339202.496558,128,-8.458281517028809
1598339218.84311,129,-0.7424777150154114
1598339235.193607,130,-3.4859819412231445
1598339252.787312,131,-3.6788253784179688
1598339269.025329,132,-0.2889145612716675
1598339285.347028,133,-9.019806861877441
1598339301.688028,134,-12.26447582244873
1598339317.997454,135,-2.4873061180114746
1598339334.264213,136,-0.7331081628799438
1598339350.616001,137,-9.006438255310059
1598339366.859982,138,6.7945122718811035
1598339383.147345,139,-8.42715072631836
1598339399.422396,140,0.21551138162612915
1598339417.162574,141,-7.01756477355957
1598339433.372358,142,-2.10013747215271
1598339449.60549,143,-9.172122955322266
1598339465.862772,144,-12.006261825561523
1598339482.092571,145,-2.861565589904785
1598339498.36979,146,-5.1152520179748535
1598339514.664329,147,-3.6412768363952637
1598339530.981855,148,-2.1714329719543457
1598339547.254811,149,5.103759288787842
1598339563.594818,150,-6.198044300079346
1598339581.230971,151,-2.7929747104644775
1598339597.469091,152,-2.3640031814575195
1598339613.769486,153,-11.49001693725586
1598339630.039282,154,5.0228166580200195
1598339646.430174,155,-10.175764083862305
1598339662.778073,156,-2.5509867668151855
1598339679.057846,157,1.0106298923492432
1598339695.41053,158,-14.77797794342041
1598339711.68799,159,6.589292526245117
1598339727.986459,160,-4.260693550109863
1598339745.571361,161,-6.025241374969482
1598339761.862293,162,9.95015811920166
1598339778.175841,163,-13.118853569030762
1598339794.495657,164,-10.965532302856445
1598339810.790287,165,-6.306919574737549
1598339827.167985,166,-7.58305549621582
1598339843.479863,167,-9.302427291870117
1598339859.784285,168,-6.841421127319336
1598339876.107532,169,-2.8581502437591553
1598339892.388271,170,-0.3368511199951172
1598339910.216699,171,-0.5728102922439575
1598339926.570124,172,-3.2868261337280273
1598339942.826415,173,-4.2555389404296875
1598339959.145933,174,-2.2557313442230225
1598339975.464491,175,-1.6273661851882935
1598339991.692842,176,-1.9940499067306519
1598340007.998438,177,-1.7899422645568848
1598340024.27996,178,-2.1437978744506836
1598340040.590555,179,-2.0364959239959717
1598340056.854576,180,-1.8018027544021606
1598340074.840662,181,-0.5373070240020752
1598340091.143007,182,-2.8613462448120117
1598340107.426062,183,-2.7477216720581055
1598340123.749116,184,-2.5199410915374756
1598340140.079423,185,-5.32802677154541
1598340156.473004,186,-6.172464370727539
1598340172.810366,187,0.02851737290620804
1598340189.20055,188,-1.7028731107711792
1598340205.524613,189,-6.3565802574157715
1598340221.867677,190,1.8896361589431763
1598340239.794367,191,-4.722121238708496
1598340256.221874,192,-12.64754867553711
1598340272.679611,193,5.974834442138672
1598340289.091797,194,-4.741678237915039
1598340305.576339,195,-10.88580322265625
1598340322.041666,196,-5.592021942138672
1598340338.478094,197,1.332179307937622
1598340354.989937,198,-11.13139820098877
1598340371.451023,199,-0.20982180535793304
1598340387.94117,200,6.68218469619751
1598340405.732483,201,6.430776596069336
1598340422.173418,202,-6.839127540588379
1598340438.73105,203,0.9770063757896423
1598340455.203927,204,-1.3472176790237427
1598340471.781161,205,-0.7260572910308838
1598340488.341167,206,-5.744617938995361
1598340504.966653,207,0.851341962814331
1598340521.515701,208,3.2298662662506104
1598340538.109649,209,-7.195986270904541
1598340554.661942,210,-7.503902912139893
1598340572.55767,211,0.44330960512161255
1598340589.103926,212,-8.298641204833984
1598340605.771843,213,-5.602475166320801
1598340622.430802,214,2.7208750247955322
1598340639.028138,215,-3.4596831798553467
1598340655.655329,216,-2.470858335494995
1598340672.243491,217,0.9725136160850525
1598340688.879643,218,-2.1122639179229736
1598340705.615821,219,1.4898760318756104
1598340722.335736,220,0.7784513235092163
1598340740.31267,221,5.467058181762695
1598340756.983169,222,-4.320021152496338
1598340773.715315,223,-1.253359079360962
1598340790.366146,224,-0.22885268926620483
1598340807.000377,225,-6.280357360839844
1598340823.748552,226,-3.153512716293335
1598340840.451171,227,-0.3432764410972595
1598340857.098591,228,-20.182937622070312
1598340873.817146,229,0.6619462966918945
1598340890.50556,230,-8.982834815979004
1598340908.465721,231,-4.440979480743408
1598340925.117432,232,-6.0960187911987305
1598340941.875737,233,-9.569328308105469
1598340958.543865,234,3.283769130706787
1598340975.297211,235,4.825923442840576
1598340991.997692,236,-5.423527240753174
1598341008.713433,237,-1.7444801330566406
1598341025.466755,238,-4.286696910858154
1598341042.311971,239,-2.260674476623535
1598341059.048772,240,1.224098563194275
1598341077.127967,241,2.4487218856811523
1598341093.832237,242,-1.8320040702819824
1598341110.593482,243,-4.158762454986572
1598341127.374954,244,-3.280103921890259
1598341144.154806,245,1.6099438667297363
1598341160.898192,246,1.852467656135559
1598341177.582223,247,-2.5436184406280518
1598341194.347718,248,-3.1274614334106445
1598341211.182419,249,-3.0796046257019043
1598341227.966185,250,-1.0029703378677368
1598341246.130296,251,-0.9297875165939331
1598341262.81587,252,-1.5948270559310913
1598341279.59617,253,-2.5735087394714355
1598341296.386959,254,-4.633707523345947
1598341313.178383,255,-4.2579665184021
1598341329.963522,256,-3.2754852771759033
1598341346.827257,257,-1.5250130891799927
1598341363.619078,258,-1.9411741495132446
1598341380.433523,259,-3.057300090789795
1598341397.279025,260,-3.812119722366333
1598341415.747621,261,-2.7643423080444336
1598341432.536965,262,-1.722817063331604
1598341449.262589,263,-1.1524218320846558
1598341466.045877,264,-2.277796745300293
1598341482.848342,265,-3.871490955352783
1598341499.642091,266,-4.968720436096191
1598341516.49765,267,-3.58249831199646
1598341533.284323,268,-2.007992744445801
1598341550.072759,269,-1.06082022190094
1598341566.927861,270,-1.0493754148483276
1598341585.037015,271,-1.1356960535049438
1598341601.894461,272,-1.1048409938812256
1598341618.671092,273,-1.5085067749023438
1598341635.481125,274,-1.65305495262146
1598341652.334604,275,-2.179975986480713
1598341669.142797,276,-2.3221256732940674
1598341686.000816,277,-2.0166730880737305
1598341702.839451,278,-1.366616129875183
1598341719.70022,279,-1.5485807657241821
1598341736.555866,280,-0.9963861107826233
1598341754.646954,281,-0.6939812898635864
1598341771.504691,282,-1.1747145652770996
1598341788.331474,283,-2.8223698139190674
1598341805.194301,284,-1.0790461301803589
1598341822.049292,285,-1.6151487827301025
1598341838.901862,286,-2.2350564002990723
1598341855.723028,287,-1.6884199380874634
1598341872.63985,288,-1.20791757106781
1598341889.568036,289,-1.2410213947296143
1598341906.475776,290,-1.5042846202850342
1598341924.732959,291,-1.0069634914398193
1598341941.603001,292,-1.677365779876709
1598341958.4433,293,-1.8986047506332397
1598341975.354024,294,-1.2282088994979858
1598341992.259972,295,-0.37080296874046326
1598342009.169563,296,-0.6665762662887573
1598342026.036862,297,-2.1202569007873535
1598342042.981178,298,-3.136488676071167
1598342059.879805,299,-1.6454412937164307
1598342076.83583,300,-1.5037893056869507
1598342095.024208,301,-1.398030400276184
1598342111.909686,302,-0.0631704032421112
1598342128.827353,303,-1.502616047859192
1598342145.71013,304,-3.056807041168213
1598342162.618187,305,-2.8779280185699463
1598342179.533875,306,-1.5168092250823975
1598342196.447753,307,-0.7493426203727722
1598342213.368156,308,-0.3721623420715332
1598342230.33067,309,-1.8106852769851685
1598342247.289351,310,-3.0747406482696533
1598342265.424662,311,-2.043984889984131
1598342282.293602,312,-0.5121023058891296
1598342299.216917,313,-1.3856755495071411
1598342316.095657,314,-3.400834083557129
1598342333.055718,315,-2.7827444076538086
1598342349.997476,316,-0.3920975923538208
1598342367.004294,317,-1.582876205444336
1598342383.963854,318,-2.657449960708618
1598342400.942218,319,-3.471560478210449
1598342417.886025,320,-3.841048002243042
1598342436.031933,321,-1.5625956058502197
1598342452.90754,322,-0.642370879650116
1598342469.85684,323,-2.3572471141815186
1598342486.81275,324,-3.6037673950195312
1598342503.761491,325,-2.302973747253418
1598342520.768053,326,-3.392603874206543
1598342537.776488,327,-1.9682570695877075
1598342554.759939,328,-3.6534669399261475
1598342571.762853,329,-1.685449481010437
1598342588.672074,330,-3.5462422370910645
1598342606.953319,331,-1.8783162832260132
1598342623.895077,332,-2.8614137172698975
1598342640.873205,333,-2.995418071746826
1598342657.897252,334,-2.5081706047058105
1598342674.957876,335,-3.0243613719940186
1598342691.962453,336,-2.0650739669799805
1598342708.982932,337,-3.049753189086914
1598342725.937219,338,-0.3827207684516907
1598342742.976856,339,-6.350078105926514
1598342759.937924,340,-1.1992840766906738
1598342778.49026,341,-4.432428359985352
1598342795.50943,342,-3.696354866027832
1598342812.458742,343,0.015807747840881348
1598342829.491183,344,-5.405828475952148
1598342846.509545,345,-3.820260763168335
1598342863.551838,346,0.5455620884895325
1598342880.577962,347,-4.820908546447754
1598342897.594855,348,-3.9643630981445312
1598342914.643018,349,0.24395078420639038
1598342931.669707,350,-3.8383822441101074
1598342949.948435,351,-4.795933723449707
1598342966.951919,352,-1.6788073778152466
1598342984.001692,353,-5.500658988952637
1598343001.041524,354,-2.6248509883880615
1598343018.044537,355,-4.698880195617676
1598343035.070708,356,-1.6053704023361206
1598343052.123122,357,-4.016500473022461
1598343069.174143,358,-6.655838966369629
1598343086.264787,359,0.587483286857605
1598343103.345795,360,-6.184000492095947
1598343121.85074,361,-4.524847030639648
1598343138.843565,362,-0.5160174369812012
1598343155.906612,363,-5.40211820602417
1598343172.969012,364,-2.235344886779785
1598343190.019484,365,-3.718766212463379
1598343207.085013,366,-3.0192747116088867
1598343224.204846,367,-6.128623962402344
1598343241.283732,368,-1.6461405754089355
1598343258.354834,369,-0.9682371616363525
1598343275.443409,370,-10.247241020202637
1598343293.946082,371,0.036711353808641434
1598343310.991476,372,-3.1795437335968018
1598343328.078589,373,-7.162981033325195
1598343345.197912,374,-0.13208630681037903
1598343362.284724,375,-7.006124019622803
1598343379.374175,376,-2.2446231842041016
1598343396.524666,377,-0.353371262550354
1598343413.590053,378,-6.081801414489746
1598343430.724036,379,-2.320901870727539
1598343447.801903,380,-1.489093542098999
1598343466.192208,381,-7.919064044952393
1598343483.219473,382,-3.697509765625
1598343500.356669,383,-0.4005628824234009
1598343517.427747,384,-8.960527420043945
1598343534.508628,385,-3.181601047515869
1598343551.587562,386,0.6183913946151733
1598343568.679048,387,-1.0636982917785645
1598343585.798119,388,-8.51425552368164
1598343602.984385,389,-7.355449199676514
1598343620.095183,390,-1.2346268892288208
1598343638.385461,391,1.781445026397705
1598343655.474927,392,-5.439772129058838
1598343672.602069,393,-7.947673320770264
1598343689.719579,394,-4.328435897827148
1598343706.841833,395,-0.5189399719238281
1598343723.944795,396,-3.931818962097168
1598343741.095763,397,-6.126786708831787
1598343758.23956,398,-1.845416784286499
1598343775.339073,399,-1.5249080657958984
